video_id,title,description,channel,published_at,url,sentiment,comment_sample
6UZdu-Nf1J4,"Dianggap Budaya Jawa Timur, Sound Horeg Ternyata Juga Marak di India #soundhoreg","KAPANLAGI.COM - KL Lovers, Kalau mendengar istilah sound horeg, warganet spontan mengasumsikannya dengan kegiatan ...",KapanLagiDotCom,2025-07-31T04:01:16Z,https://www.youtube.com/watch?v=6UZdu-Nf1J4,Pro,"['Budaya merusak kok di pelihara.🤦 Cok cok', 'Jatim memang mantaaaa...ap', 'Budaya jelek bukan berasal dari indonesia', 'Budaya jahiliah', 'Gubernur nya diam aja ya itu Klu KDM pasti di tendang 😂😂😂']"
4tuWROkjPOw,"Edi sound, Pencipta Sound Horeg Rela Tak Tidur 1 Minggu #soundhoreg #memed #ceksound","Fenomena sound horeg belakangan jadi sorotan karena meski dianggap unik, keberadaannya menimbulkan pro dan kontra ...",Reinz Brilianz,2025-07-28T02:10:27Z,https://www.youtube.com/watch?v=4tuWROkjPOw,Kontra,"['Gak sesuai budaya Indonesia, malah bikin rusak generasi muda...dan jln yg di lalui pagar atau tembok rumah pasti di rusak...keterlaluan', 'disegani apa malah bikin berisik lingkungan', 'Kayak taik.😂😂😂😂😂😂', 'Musik syaiton', 'Geuleuhh']"
z0jIEMU7ajM,"Heboh! Eko Patrio Joget DJ Sound Horeg, Akhirnya Minta Maaf","""Video Eko Patrio joget ala DJ sound horeg viral dan menuai pro kontra di media sosial. Akhirnya Eko buka suara dan minta maaf ...",Tahu Gak Sobat,2025-08-25T05:26:35Z,https://www.youtube.com/watch?v=z0jIEMU7ajM,Netral,"['Ga usah minta maaf , udah kenyak kau makan uang rakyat tapi ga ada guna Lo...', 'Tidak setuju,tingkah dia macam nantangin rakyat. Orang tak peka sosial gini kenapa dipilih terus sih?kita juga yg bodoh kenapa masih mau serangan fajar 50rban. Mari kita koreksi dan perbaiki diri kita', 'Pelawak tolol kok dipilih jadi anggota DPR ya begitu kerjanya, nyusahkan rakyat.... 🤬🤬🤬', 'Sudah ketahuan karang mah karakter aselinya.. Gak guna..!!', 'basiiii']"
H9mXJT6pa1U,Pro Kontra Sound Horeg di jawa timur.,PRO (Pendukung Sound Horeg): 1. Sarana Hiburan Rakyat Murah • Sound horeg menjadi hiburan alternatif di desa atau ...,Jingklong Channel,2025-07-23T07:24:01Z,https://www.youtube.com/watch?v=H9mXJT6pa1U,Netral,[]
RY2DasRWjJo,KONTROVERSIAL FATWA MUI SOUND HOREG HARAM ‼️ GUS IQDAM TERBARU,Demam Sound horeg menuai pro-kontra. menimbulkan kegaduhan beda pendapat antar Kyai dan gus muda lantaran adanya ...,Terompah CH,2025-07-25T01:24:31Z,https://www.youtube.com/watch?v=RY2DasRWjJo,Netral,[]
Vo9julKtUmM,"Protes Karena Halamannya Dijadikan Parkiran Tanpa Izin, Pemilik Rumah Dit3r0r Penikmat #soundhoreg","KAPANLAGI.COM - KL Lovers, Lagi-lagi sebuah video kegaduhan akibat sound horeg beredar di media sosial. Video yang berisi ...",KapanLagiDotCom,2025-07-28T06:35:18Z,https://www.youtube.com/watch?v=Vo9julKtUmM,Pro,"['Premanisme sudah nie... cuma bwt kepentingn kelompak ja dpt dwit parkir.  ngrugikin yg punya rumah...', 'Sound horeg ini membawa virus penyakit pd manusia yg menyebabkan tidak punya malu, tidak punya rasa empati, tidak punya otak dan tidak punya tidak punya sopan santun. Sound horeg sudah merubah penikmatnya menjadi manusia yg tidak bermoral', 'fans horeg itu preman hama sampah', 'Bukanya minta maaf karna masuk halaman tanpa izin. Malah neror yang punya rumah.', 'POLISI MANA POLISI...BISA NGATASIN KEAMANAN DAN KETERTIBAN GAK!!!!....CABUT SEMUA IJIN SOUND HOREQ!!!...MENGANGGU KENYAMANAN ORANG.']"
9BsAHlGhsmQ,Sosok Penemu Sound Horeg Di JaTeam,"Edi Sound, yang dijuluki warganet sebagai ""Thomas Alva Edisound"", viral di media sosial berkat konten-kontennya yang ...",Potret Konoha,2025-07-25T09:00:13Z,https://www.youtube.com/watch?v=9BsAHlGhsmQ,Pro,"['Ntar klo meninggoy... Hidupin sounds  nya... Biar tenang... Ada2 saja manusia...', 'Tuh gara kurang tidur mikirin sound horeg, mata hitamnya tinggal dikit, tidur dulu bang.', 'Norak', 'Nyabu tuh....', 'Penemuan itu mestinya yg bermanfaat dan bermaslahat bagi umat😊']"
01ZnBWnXZ0g,Mata sarenggan😁😁 #soundsystem #automobile #brewogaudio #dj #ba #ceksound #horeg #bussid #remix #remi,,Alik Mufidah,2024-10-18T12:07:05Z,https://www.youtube.com/watch?v=01ZnBWnXZ0g,Pro,"['Alimufida coba bikini salon RISWANDA', 'CEK SOUND AUDIO DJJjj', 'CEK SOUND HOREG KANAVAL', '🎉🎉🎉🎉😮😮10005m,zaky', 'Jamet']"
Ifd2KClkE6s,"Sound Horeg Mini, Hiburan Ramah Anak","Di tengah kontroversi pro dan kontra sound horeg, sekelompok pemuda di Kabupaten Tuban, Jawa Timur, membuat inovasi ...",CNN Indonesia,2025-07-31T07:30:12Z,https://www.youtube.com/watch?v=Ifd2KClkE6s,Pro,"['Sah...\nEmil Kalah Pilgub Tahun Depan 😂', 'lah sama kek punya gua, pakek modul esp dan lcd amoled', 'Sound miniatur 3 thn yg lalu ramai karnafalan diblitar tulungagung kota tuban baru ada miniatur sound horeg', 'Calon hama.', 'Awas kenak royalty😅😅😅']"
NizhX8x6Mnk,brewog audio prank penonton 😂😂#brewogaudio #sound #soundhoreg,Brewog audio prank penonton     brewog audio sound horeg cek sound horeg brewog audio dj cek sound full bass horeg ...,cakso official ,2025-01-26T05:00:19Z,https://www.youtube.com/watch?v=NizhX8x6Mnk,Pro,"['Prindapan..', 'lama lama jadi budek😂😂😂', 'kaget kaget gw astarafirllah 😫😫😫😫😫ini pakek hp Abang ku ya', 'Buset, copot ni jantung', '😅😅😅😅😅']"
kUcjLHXhc2M,Viral ‼️  Fenomena Sound HOREG ‼️ Menyebar sangat Masiv 💯 PRO &amp; KONTRA,PRO & KONTRA Sound HOREG .. Masih ramai di bicarakan.. Ada yang SUKA dan ada pula yang mengganggapnya ...,CHT_CHANNEL,2025-08-11T05:43:25Z,https://www.youtube.com/watch?v=kUcjLHXhc2M,Pro,['Barokah audio mantap']
s6m8Shicooc,iki nyetting opo lur menurutmu #soundsystembattle #youtubesoundsystembattle #ceksound  #horeg,,Audio Channel ,2024-07-01T16:12:41Z,https://www.youtube.com/watch?v=s6m8Shicooc,Pro,"['so keren', 'Nyeting lampu sound e lur,iku di utek2 lampune wes gak nyentrong mane.lek suara sound e gak berubah blas😂', 'lighting', 'yo son la goblok koen iku 😂', 'Gek sing dilikir kui opoo...']"
--01ASlJq40,DETIK-DETIK SOUND AMBRUK SAAT PAWAI versi miniatur #shorts #ceksound,detik-detik truk fuso yg muat sound full amunisi ambruk dan bikin semua sound berserakan di jalan.,Bocil miniatur ngevlog,2023-07-02T12:30:00Z,https://www.youtube.com/watch?v=--01ASlJq40,Pro,[]
8b44Rr5SB1k,DJ STECU STECU X VELOCITY  - MIDDLE NROTOK NULUP - DJ PARTY BASS BLAYER BEDIL CEK SOUND KARNAVAL,DJ STECU STECU X VELOCITY - MIDDLE NROTOK NULUP - DJ PARTY BASS BLAYER BEDIL CEK SOUND KARNAVAL DJ ...,MASE REVOLUTION,2025-04-15T07:45:06Z,https://www.youtube.com/watch?v=8b44Rr5SB1k,Pro,"['Dj horeg Jawa hama', '🎉oooo enak bang se magt bang', 'mantap bos', 'jos', 'seng banter mas ❤❤❤']"
bigif_Mb_rM,cek sound #ceksound #soundhoreg #horeg #horegmania #parodi,parodi cek sound horeg mania.,Rapino Hamka,2025-07-20T12:07:25Z,https://www.youtube.com/watch?v=bigif_Mb_rM,Netral,"['😎😎😎😎', 'Kabel snake nya paten rucika mengalir sampai jauh😂', 'Yang jual es teh mana bang kok gak ada', 'Bosok Kyo ngono kok di pos kecut', 'like nya udah 299 tinggal 1 lagi 300']"
1iAGr6fy6KQ,DJ SENAM ANAK INDONESIA HEBAT - MIDDLE NULUP NROTOK - DJ PARTY BASS BLAYER BEDIL CEK SOUND KARNAVAL,DJ SENAM ANAK INDONESIA HEBAT - MIDDLE NULUP NROTOK - DJ PARTY BASS BLAYER BEDIL CEK SOUND KARNAVAL ...,MASE REVOLUTION,2025-01-24T09:00:06Z,https://www.youtube.com/watch?v=1iAGr6fy6KQ,Pro,"['Kak makasih looo kak karena lagu kakak timku menang kontas Tari kerasi❤❤❤❤', 'Gon ku e wes entok mangan gratis', 'Ini lagunya buat senam di sekolah ku yang milihin lagu nya aku jadi ku pilih ini tapi aku langsung di suruh hormat ke bendera merah putih sampe pulang sekolah', 'Pakai vanva', 'wouhh']"
m0s_650WKY4,Kontrofersi pro dan kontra adanya sound horeg bersama owner lki dan dari mui blitar di mayangkara fm,blitar24jam #blitarkekinian #blitarethniccarnival #brewogaudio #karnaval #soundhoregblitar #soundsystem #faskhosengokblitar ...,NAMKUL AGA,2025-07-10T15:51:33Z,https://www.youtube.com/watch?v=m0s_650WKY4,Netral,[]
Au_C53t-LU0,BALAP SOUND SYSTEM BINJAI 2022,BALAP SOUND SYSTEM BINJAI 2022.,ADIGUN,2022-07-14T15:31:54Z,https://www.youtube.com/watch?v=Au_C53t-LU0,Pro,"['Sekitar berapa habis modalnya kak', 'Semoga di daerah binjai/langkat ada yang bisa membangun sound sistem seperti di pulau jawa. salam sound horeg🙏🏻', 'Full rakitan ada gak bos', 'Jarak berapa meter om?', 'Jarak berapa nang.?']"
wOqS8e9Mh84,Rekomendasi middle balap 10 inch. #midelbalap #midelnrotok #speakermidel #soundbalap #soundsystem,,AREK DARJO,2025-01-08T10:24:00Z,https://www.youtube.com/watch?v=wOqS8e9Mh84,Pro,"['Link pembelian cek etalase tiktok arek darjo channel', 'Boleh mo pesan rudal?', 'Do you sell them?😊', 'Ni ngapi❤❤❤❤❤❤❤', 'Keren❤❤❤']"
-jpxz9_77sI,Penampakan speaker balap 12 inch🔥. #speakerbalap #miniatursound #soundbattle #speaker #soundminiatur,,AREK DARJO,2025-05-21T14:01:59Z,https://www.youtube.com/watch?v=-jpxz9_77sI,Pro,"['si shoppee banyak kawan 6 jutaan huperr', '6 jeti lebih satu biji😂 belum apmpli nya harus bagus juga tarohlah 10 jt', ',.."" REGGAE "",..? ( BASS )..', 'Price', 'som de lata é esse']"
eqdmuQkP99o,10 lagu cek sound balap,,Lapandewa sound official,2022-03-29T13:13:13Z,https://www.youtube.com/watch?v=eqdmuQkP99o,Pro,"['Uuuuuu', 'Ok', 'Top 👌👌', 'ini baru cik sound yg lain lewat broo. ok....', 'Mantap bas pedis']"
40SUxTzpW8c,angel spek RAMAYANA ikut lomba balap! grebeg kontes sound miniatur 12 15 18 jember,Gila spek RAMAYANA ikut lomba! grebeg kontes sound miniatur 12 15 18 jember bangsalsari #ramayana #soundramayana ...,Mimbie Official,2025-05-31T04:31:50Z,https://www.youtube.com/watch?v=40SUxTzpW8c,Pro,"['0:13 mukanya mirip MAT TINGGAL (pemain mata pena)', 'Kapan ada lagi mas acara beginian di jember', 'Miniatur vs gedeatur ta itu mas mimbie', 'Mantap', '𝐁𝐓𝐕❶❻❽  emang cuan!']"
-Pln2PMHP9o,Siap cek sound sam🗿 #miniature #sound #miniature #soundsystem #audio #ceksound #horeg #soundhoreg,,Argia Prastyo,2025-06-10T11:01:11Z,https://www.youtube.com/watch?v=-Pln2PMHP9o,Pro,"['Suara di awal kaya suara tikus ketawa😂', '😢', 'Tahu macam Apalagi sudah gitu download lagu🗿🗿🗿😂', 'genset baru sam berapa kva', 'Wong malang iki, seng wong malang absen😊😅']"
hYPSPkbfmxY,KELAS BALAP 15inch Miniatur | Bergetarr #soundhoreg #brewogaudio #dj #dailyvlog #fypyoutube,,Robanaudio,2023-03-04T14:01:50Z,https://www.youtube.com/watch?v=hYPSPkbfmxY,Pro,"['15 in gak termasuk miniatur lah, miniatur itu 12 ke bawah, 15 uda bisa nyaingi 18 itu😂😂', 'Lokasi', 'Miniatur 12"" Kebawah, Itu Berarti Sound Mini', 'Power pake apa mas', 'Padahal sama aja dengan penggemar Diskotik atau dugem... bedanya mereka ini di tempat umum sehingga menggangu pemukiman dan bahkan sampai ada yg merusak fasilitas... saya sih suka dugem atau horeg sama aja.. cuman ga setuju dengan karnaval horeg.']"
gd2mQ8R9U2c,"Proses merakit power balap thailand, philipina #proses #poweramplifier #powersound #merakit #begini",,AREK DARJO,2025-03-31T10:51:24Z,https://www.youtube.com/watch?v=gd2mQ8R9U2c,Pro,"['Pagi, sya mau pesan power dan amplifier rakitan dgn ukuran spiker = 1. 18. Inch 4 buah\n2. 15. Inch 4 buah\n3. 10. Inch 2 buah\n4. Twiter N300 2 buah', '4 Chanel ini cocok CLAS H,,', 'Power supply ne medeni😅', 'Oy mantap ini pawer nya', ""It's too much big amplifier""]"
sYTuLvv72-Q,Yang mau Pantau Cek soundnya Pentol BALAP AUDIO Spek SINAR JAGO‼️Amunisi Terbaru Lokasi nya Disini,SHARELOK LOKASI CEK SOUND PENTOL BALAP AUDIO   https://maps.app.goo.gl/mxGZZq8nRPzbLHHz5 ...,Wahyu official,2025-10-01T12:49:56Z,https://www.youtube.com/watch?v=sYTuLvv72-Q,Netral,[]
QGq62xkBnGc,BREWOG AUDIO HOREG #sound #ceksaund #soundsystem #brewogaudio #karnaval,,DUA ANAK,2025-04-02T00:06:11Z,https://www.youtube.com/watch?v=QGq62xkBnGc,Pro,"['Mantap kkk', 'AUDiO SANGAT KeREN😂😂😂', 'itu hadalan nya aku bro brewog horeg nrotokno bih 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉', 'Suaranya terlalu keras, merusak pendengaran', 'Fix, 🚩𝐓𝐈𝐌𝐎𝟒𝐃🚩 nomor satu! Pelayanannya cepet! 👍']"
BIL3SAkCBpc,Lagu Sound Balap Battle Mode Activated Ratrat Sound Check - Dj Christian Nayve,laguBalap #Philipine_Battle_MIX Sound Balap Manado Lagu Chek Sound Speaker massacre sound check Battle Mode Activated ...,HPM - Fortino Pro Audio,2021-09-01T11:38:57Z,https://www.youtube.com/watch?v=BIL3SAkCBpc,Pro,"['👍', 'Yanig 2025booom', 'Lagu ini kena sekali dengan box viral manado.. Marten balap bossku... Sudah saya coba buat... Untuk sub rendah kurang.. Tapi low kick nendang sekali... Mantap Bossku... Salam dari Flores NTT', 'Dana 200 juta spek iso reques mas', 'Bisa buat siksa power di lapangan 21 vs 18 inch']"
bHPUQKgyRh8,DMC Sound Balap Sragen Box By RBP Pro Ngawi 🔥 #soundbalap,,SOR TEROP_MEDIA,2025-07-13T20:50:37Z,https://www.youtube.com/watch?v=bHPUQKgyRh8,Netral,[]
pYk1SbeEgsM,DJ CEK SOUND TERBARU 2025 • TIA MONIKA ‼️ MIDLE NROTOK KRUEK,DJ CEK SOUND TERBARU 2025 • TIA MONIKA ‼️ MIDLE NROTOK KRUEK judul : TIA MONIKA Penyanyi : remixer : arak ...,ARAK DISCJOKEY OFFICIAL,2025-06-08T08:35:47Z,https://www.youtube.com/watch?v=pYk1SbeEgsM,Pro,"['goyang semua😂😂😂👯👯👯', '🕋😱💪🤯', 'Teruss nowes ❤❤❤😎😎😎🤟🤟🤟', 'Sehat selalu bang dalam bekerja', '1:12']"
Lh3At-d8IQ8,speaker balap jic La12100 #soundhoreg #jic #soundsystem,,seputar soundsystem,2025-04-05T14:25:59Z,https://www.youtube.com/watch?v=Lh3At-d8IQ8,Netral,"['Puuuuuuhhhh', 'Berat di power tak coba pake yamaha p7000s yang ori saja masih kurang mampu lalu tak coba pashelab nx9000 baru maxsimal😅😅', 'Yg ngonten gak lihat seri.... 😢😢😢', 'triple coil gak BG?', 'Yg dividio 15inc😂']"
AQ1LpSXvZ0Y,Proses memasang speaker balap 🔥. #proses #speaker #speakerbalap #soundbattle #tukangbok #tukangsound,,AREK DARJO,2025-08-16T14:01:41Z,https://www.youtube.com/watch?v=AQ1LpSXvZ0Y,Pro,"['Que maravilla de bajo 18 pulgadas que espetacular', 'Ajaaaaa toroooo', 'Plot twist: It\'s a 10"" and he\'s just tiny.', 'Bê 1 quả loa mà đã nặng vậy rồi', 'Вот это самый дорогой сабвуфер в мире самый самый мощь']"
h6_UYrbzUjU,Adu Balap jatuhkan Botol..!! Parade sound system kopi aje Jember,Adu Balap jatuhkan Botol..!! Parade sound system kopi aje Jember Oke Assalamu'alaikum kali ini saya berada di kabupaten ...,Mimbie Official,2022-09-25T06:55:08Z,https://www.youtube.com/watch?v=h6_UYrbzUjU,Pro,"['Deva spol', 'Deva splll', 'Nama lagunya apa', 'Aduh mas kok sampai magnetnya keluar asap putih kayak ngebul gitu 😱', 'Wah mantap bang judul lagu nya apa bang tuh hehehe😊😅']"
_eDLCv2R-9Y,Tes mengangkat speaker 15 inch balap badak. #speakerbalap #speaker #soundbattle #begini #tes #sound,,AREK DARJO,2025-04-19T01:21:32Z,https://www.youtube.com/watch?v=_eDLCv2R-9Y,Pro,"['How much price for it', 'Beautiful sound', 'Untung besar toko soud speaker nya', 'Prindapan kubu', 'Speaker yg macam itu alangkah bijaknya yg membuat harus beri penjelasan. SEPEAKER INI KUSUS UNTUK DILAPANGAN.DANGAT BAHAYA UNTUK ANAK2']"
IGoTf7czo48,BALAP SOUND Ternate Sound System Comunnity 2022 di CLASS FFA,BalapSound #TSSC #Fortinopro #HPM Balap Sound pertama kali diadakan oleh komunitas pro audio di kota Ternate di tahun ...,HPM - Fortino Pro Audio,2022-06-01T10:57:30Z,https://www.youtube.com/watch?v=IGoTf7czo48,Pro,"['Dong Ruci dong potong netral pe kabel', 'Spil. Toko speker yg ada di Ternate', 'Ninda sound dri Sulawesi tenggara mantap👍👍👍', 'PEREMPUAN-PEREMPUAN ISLAM SUKU ASLI TERNATE TIDORE MALUKU UTARA PELACUR-PELACUR MURAHAN SEMUA, SANA SINI MAU, PENIPU, PENCURI, SAMPAH, MALING, IDIOT, PEMBANTU, TUKANG ZINAH SEMUA, BUDAK SEX PARA LAKI-LAKI BERAKHLAK RUSAK HIDUNG BELANG SEMUA, BUSUK, ANAK KANDUNG HARAM !!!!!!!!!!!!\nTERNATE TIDORE MALUKU UTARA ADAT ISTIADAT DAN BUDAYA YANG SESAT DAN RUSAK, SAMPAH !!!!!!!!!!!\nDAN LAKI-LAKI SUKU ASLI TERNATE TIDORE MALUKU UTARA, MANADO, MAKASSAR DAN SEKITARNYA AKHLAK RUSAK SEMUA, KRIMINAL SEMUA, SAMPAH MASYARAKAT SEMUA, CURUT, KUCLUK, CABUL, PEDOFIL, IDIOT, OTAK MESUM, PEMERKOSA WANITA, TUKANG MABUK MINUMAN KERAS BIR, TUKANG JUDI, PEMAKAI NARKOBA, PEMAKAI SABU, PEMAKAI GANJA, BANDAR MINUMAN KERAS BIR, BANDAR JUDI, BANDAR NARKOBA, BANDAR SABU, BANDAR GANJA, TIDAK JELAS HIDUPNYA, TIDAK BERGUNA HIDUPNYA, MISKIN, TAMPANG KULI BANGUNAN, MONYET !!!!!!!!!!!\nMATI SEMUA ORANG-ORANG SUKU ASLI TERNATE TIDORE MALUKU UTARA, MANADO, MAKASSAR DAN SEKITARNYA !!!!!!!!!!\nMAMPUSSSS !!!!!!!!!!!', 'Apa yg Juara??']"
JerzdyCJ2wM,DJ CHEK SOUND MIDEL PEDAS NULUP || NANGIS TAK ASOARAH,DJ ini di Rimex Oleh Hafizd Dari Sumenep Madura Untuk Request Inesial silahkan hubungi kami Lewat WA 081779557255.,Abetsmile Channel,2024-12-29T07:49:47Z,https://www.youtube.com/watch?v=JerzdyCJ2wM,Pro,"['dj nangis tak asoarah dimenangkan oleh dj ini. menurut sya ini paling enak diantara lainnya', 'Mantap lupnulupp', '😂😂', '❤❤❤ mantap👍👍👍', '❤❤mantap 👍👍💪']"
UUTEntdpowQ,Begini power balap rakitan thailand. #penampakan #poweramplifier #soundthailand #soundbattle #sound,,AREK DARJO,2025-04-24T02:15:40Z,https://www.youtube.com/watch?v=UUTEntdpowQ,Pro,"['Shu aparaturani qanday topsak zakaz bersak boladi uzbekistonga', 'kaya suaro musik tanjidor', 'Aluminum amlifire ki power badni dusri eltcity kitne load ho sakti hai dhvni magnut plate magnut aluminum cable widing', 'What the hell is this welding machine...😮😮😮😮😮😮😮😮😮😮', ""High End Audio stands and falls with the use of the best components you can get. Those Thai amps may have power, but I assume they're not tweaked enough for High End.""]"
uYABUWAakaI,Sound system jpl audio 2 sub planar + sub cbs karnaval dsn jati mergayu,soundhoreg #soundsystem #karnavalsoundsystem Sound horeg.,PA Channel,2025-03-01T03:57:03Z,https://www.youtube.com/watch?v=uYABUWAakaI,Pro,"['Setiap kalimat di video ini terasa tulus dan penuh makna.❤️𝐓𝐈𝐌𝐎𝟒𝐃❤️ Yang paling aku suka adalah bagaimana kamu bikin penonton merasa nyaman dan gak dihakimi. Sukses selalu buat kamu dan channel ini!', 'SUPER MANTAP SITUS 𝐓𝐈𝐌𝐎𝟒𝐃  GAMPANG MENANGNYA', 'Cakep Kali 𝐓𝐈𝐌𝐎𝟒𝐃', 'Semoga video-video kamu selalu menarik dan sukses besar! ⚡𝐓𝐈𝐌𝐎𝟒𝐃⚡ Berkah selalu untuk kamu dan channelmu. ⚡𝐓𝐈𝐌𝐎𝟒𝐃⚡', 'Konten seperti ini yang dibutuhkan di YouTube. Sukses terus!,𝐓𝐈𝐌𝐎𝟒𝐃!']"
yHT7e1hWzEg,Speaker aktif hand made spek balap🔥. #speakeraktif #handmade #wow #subwoofer #keren #soundsystem,,AREK DARJO,2025-07-08T05:27:46Z,https://www.youtube.com/watch?v=yHT7e1hWzEg,Pro,"['zk 600. ?', '😡😡😡😡😡😡😡🤬🤬🤬🤬🤬🤬🤬🤬😡😡😡😡😡😡🔥🔥🔥🔥🇵🇸🔥🔥🔥🔥🔥🔥🔥🔥', ""What remix of don't let me down was that? It's ssiiiccckkkkk!!!"", 'Berapa inci', 'cocok']"
k_QosnRl9Zo,PAKET SOUND SYSTEM SPEK MINIMALIS BOLO !!,PAKET SOUND MINIMALIS SIAP MENERIMA JOB !! info selanjutnya bisa dm instagram @finowmabel #paketsoundsystem ...,ARTA ID,2025-04-20T21:17:45Z,https://www.youtube.com/watch?v=k_QosnRl9Zo,Pro,"['PAKET SOUND SYSTEM MINIMALIS😊🙏🏻', 'Pantes kwn pada nyaman main di 𝐓𝐈𝐌𝐎𝟒𝐃', 'Kalau kayak gini setiap hari ku pastikan betah main di sini. 𝐓𝐈𝐌𝐎𝟒𝐃 mantap', 'Keren parah 𝐓𝐈𝐌𝐎𝟒𝐃! Pengen nonton ulang. 👏', '𝐓𝐈𝐌𝐎𝟒𝐃 luar biasa! Tiap detik bikin penasaran. 🌟']"
5pP-oK79k9I,Rekomendasi speaker 12 inch buat balap 🔥. #speakerbalap #speaker #miniatursoundsystem #jic #horeg,,AREK DARJO,2025-06-20T18:31:43Z,https://www.youtube.com/watch?v=5pP-oK79k9I,Pro,"['Dapat nada sub nya di volume kecil', 'Enak mana sama coil 4', 'Ori kh ini😅', 'Itu berapa wat kak', 'Mid']"
Zr4bxtk8O3I,SOUND BALAP ITU NGGAK MASUK AKAL‼️ #shorts #horeg  #splaudio #soundbalap #jatim #brewogaudio,,Promedia Innovative Solution,2025-05-13T13:35:14Z,https://www.youtube.com/watch?v=Zr4bxtk8O3I,Pro,"['Mau tanya berarti sound horeg karnaval itu termasuk tidak kencang dong mentok² di 100dB an? Soalnya sound yg dibawa masih tergolong sedikit tidak sampai 100 speaker, sedangkan di video ini untuk melebihi 100 dB butuh lebih banyak speaker', 'saya pemain sound balap saya kasih bocoran, INTINYA BAGAIMANA CARA BUNYI SOUND KITA BISA MERUBAH ATAU MENGHACK ALAT SPL KUNCINYA ITU DENGAN CARA KETIKA BUNYI FASHA DI BALIK DAN DI NORMALKAN LAGI ITU TERMASUK KUNCI, DAN FOKUS KE LOW MID SAJA DI PANTENGIN', 'Balapan spl nya jadinya SPL audio punya abah aliong😊', 'Oh.. jadi gitu pantes sound horeg suaranya ga enak. Soalnya sound sistem ""segitu"" dipaksa kerja diluar kemampuan normalnya. Gitu kok oknumnya kadang ga terima dibilang SDM RENDAH 😂', 'Yg 132db, peak SPL default nya 120db.. yg 112db, peak SPL default nya 100db.. \nYg satu pake Cannon yg satu pake jbl 😁. Yo wajar']"
Nzk3EdpQcV0,Lagu Cek SPL Parade Sound 2023,Lagu Cek SPL Parade Sound 2023 Lagu Pilihan Untuk Cek SPL Demo Parade Sound Balap NOTE : Tidak Satupun Lagu Milik ...,Armedia77,2022-03-28T11:38:18Z,https://www.youtube.com/watch?v=Nzk3EdpQcV0,Pro,"['Lagu Cek SPL Parade Sound 2022', 'Judul 1.40 apa bos😅', 'bang bikin CEK SON DJ NROKTOK  dong ZEHAN PRO AUDIO', 'Masuk kii', 'Kok koyo paradis sapuran yg ke 5 thn']"
yzEso7TfOhM,"Speaker balap thailand, berat banget 🔥. #penampakan #speaker #speakerbalap #soundbattle #soundhoreg",,AREK DARJO,2025-04-21T13:12:25Z,https://www.youtube.com/watch?v=yzEso7TfOhM,Netral,"['Spkear hevy awaaz kese hoopoe awaaz ayga', 'O que é que essa criança quer rapaz kk😅😂😂😂', 'Live Intensity 8.5 Evo from ph.', 'Philippines is speaker not Thailand 😂', 'Aduhhh  cair lagi cair lagi jadi enak nih  L O Y A L B E T 8 8 makasih yah']"
NCX-Z3bZ-M4,TIPS JUARA BALAP SPL SOUND SYSTEM,SILAHKAN WA KE NO KAMI WA PICING. 0852 8249 2877 WA SHOLEH 0857 1306 3628 SILAHKAN BELANJA LEWAT TOKO ...,Electronic Cahaya Teknik,2021-09-26T11:43:20Z,https://www.youtube.com/watch?v=NCX-Z3bZ-M4,Pro,"['Itu jarak speaker ke monitor berapa meter mas untuk kelas 5000 watt', 'Selama ini spl bil up kalah sm rakitan', 'Alhamdulillah terjawab', 'Wah di jateng dh maju jg yh dh ada yg pkek bok parathell ( faraflex)  dan bok n max', 'Terimakasih mas Soleh ilmu nya.... Semoga bermanfaat dan barokah . Aamiin']"
8OcA6Mrs3WY,KONTES SOUND SYSTEM 2021 | Nyetel Bareng BSST | Audio sound System Contest,BSST (BALAD SOUND SYSTEM TANJUNGSARI.,Forkowas TV,2021-10-04T16:23:17Z,https://www.youtube.com/watch?v=8OcA6Mrs3WY,Pro,"['Salon. Bang', 'suara sound nya kecil semua😅😅😅', 'Keren bang❤❤ hader saling suporf tombol loncengnya bang❤❤❤❤', 'Spikernya cm brp biji asesorisnya ruwet', 'Bagus']"
80vckRhP7nU,Sound system capar jaya audio team 2 bawa 4 sub parathel dobel ds balapan,soundhoreg #soundsystem #karnavalsoundsystem Sound horeg.,PA Channel,2025-05-31T04:26:07Z,https://www.youtube.com/watch?v=80vckRhP7nU,Pro,"['Reactionnya bikin ketawa terus! Kalo mau ketawa sambil menang, cus 𝐓𝐈𝐌𝐎𝟒𝐃! 😂🎰', 'Awokawokawok salam dri 𝐓𝐈𝐌𝐎𝟒𝐃', '𝐓𝐈𝐌𝐎𝟒𝐃 parah asli Gacor nya bro', '𝐓𝐈𝐌𝐎𝟒𝐃 parah asli Gacor nya bro', 'Awokawokawok salam dri 𝐓𝐈𝐌𝐎𝟒𝐃']"
